,seller_id,count_orders,count_products,sum_price_orders,count_orders_delivered,count_review_score_5,count_review_score_4,count_review_score_3,count_review_score_2,count_review_score_1,count_early_delivery,count_late_delivery
1566,74636e24f01da9268b0ed88dacd8513e,4,4,776.0,4,3,0,0,0,1,3,1
1567,09bad886111255c5b5030314fc7f1a4a,5,5,487.5,5,5,0,0,0,0,4,1
1568,94144541854e298c2d976cb893b81343,68,76,17286.28,68,42,12,6,4,5,65,3
1569,bf84056e679dbe9c69929847a40e338f,36,40,2024.04,35,17,5,8,0,6,32,4
1570,21c62b998a043ebe31161d38f84929fc,4,4,750.49,4,2,2,0,0,0,4,0
1571,02d35243ea2e497335cd0f076b45675d,14,16,5794.0,14,2,3,3,0,6,8,6
1572,1c129092bf23f28a5930387c980c0dfc,201,220,9553.62,200,128,30,19,9,15,187,14
1573,a1040efe9ff4a6f93c28b0499eada8f5,1,1,1658.83,1,1,0,0,0,0,1,0
1574,2d9e8987a2ea5cf88dce330249043ff1,2,2,239.8,2,1,1,0,0,0,1,1
1575,fdf736c18c589ed030e058312203e1b2,1,1,30.0,1,1,0,0,0,0,1,0
1576,e433f5fd4050e3352b5d83522b7fe24b,1,1,548.06,1,0,1,0,0,0,1,0
1577,b01c2b7b8599b325103ebcddc67413e1,4,4,169.45,4,3,1,0,0,0,4,0
1578,bb5d956dece964a06c12bceb66b923ae,2,2,1278.36,2,2,0,0,0,0,2,0
1579,3afc536624bc2e65bddfb5db33cc01f3,6,6,312.0,6,3,1,0,0,2,5,1
1580,8090490573c6c0aa343a7231ebcb8c86,26,26,3871.12,26,17,3,3,0,3,23,3
1581,26d6bbee02420494d471c9f6436929c0,12,13,434.51,12,8,4,0,0,0,12,0
1582,602044f2c16190c2c6e45eb35c2e21cb,50,57,3739.16,48,18,7,6,4,17,39,11
1583,b347677812ea483b0f528eaf8cbc09b7,21,21,7288.99,21,15,4,1,0,1,21,0
1584,d94ba08b99bedd6a5f6c875ecc4a6fac,9,10,599.0,8,8,0,1,0,0,8,1
1585,880ce4951cf857ab1d9e0b75c1d856f4,1,1,178.9,1,1,0,0,0,0,1,0
1586,b499c00f28f4b7069ff6550af8c1348a,152,187,10327.13,147,93,23,17,3,17,126,26
1587,7a2d2949aea47fab95fd98d6c9f618b1,11,12,1638.99,11,5,5,0,1,0,11,0
1588,fad44952713764836814be105382aee5,32,32,5129.0,32,19,5,6,2,0,31,1
1589,f1ed6bd0a9b11b581f16c851c6a5a527,17,18,1622.77,17,12,3,2,0,1,16,1
1590,624f4ece8da4aafb77699233d480f8ef,53,55,9205.0,52,33,8,5,3,4,47,6
1591,95e03ca3d4146e4011985981aeb959b9,175,193,11009.96,172,96,29,25,6,21,166,9
1592,1771297ac436903d1dd6b0e9279aa505,28,36,2881.27,28,19,6,3,0,0,27,1
1593,1d503743d2526f03f0c2c89540ee008c,12,17,516.04,12,6,3,1,0,2,11,1
1594,fc5a0d7a310a7a41abf86a458585ff2b,2,2,162.8,1,0,1,0,0,1,1,1
1595,e1bed63d68ac36fe1f3061befe196af5,1,1,199.0,1,1,0,0,0,0,1,0
1596,73da1880b39c71de2b262bc7720c1494,2,2,398.0,2,2,0,0,0,0,2,0
1597,df560393f3a51e74553ab94004ba5c87,28,29,3661.18,26,9,9,6,0,4,23,5
1598,253f95b3a0e6983ae18aed49fbc2b845,5,5,799.5,5,3,1,1,0,0,5,0
1599,834f3294fba9f932f56edc879193f925,66,66,39907.5,66,47,13,3,1,2,62,4
1600,6c177e38df6d3f34182b1f1d427231bf,55,56,8341.89,53,29,16,1,1,8,51,4
1601,08d0949a9a17c027262db1f3c450c26c,12,12,324.8,12,6,1,2,2,2,12,0
1602,11fb6f6d341adbe19e81733701704635,3,3,1197.0,3,3,0,0,0,0,3,0
1603,04843805947f0fc584fc1969b6e50fe7,1,2,1400.0,1,1,0,0,0,0,0,1
1604,e3b4998c7a498169dc7bce44e6bb6277,3,3,6897.9,1,1,0,0,1,1,1,2
1605,a37c340b91cb0169e8b029db6440fba2,5,5,345.0,5,4,1,0,0,0,5,0
1606,e628d4a53c109f09ca88098338b3a3f5,1,1,285.0,0,0,0,0,0,1,0,1
1607,381c83fdca332ea6afd896da20bf6e4a,46,46,7355.8,46,30,12,0,0,4,43,3
1608,6fd52c528dcb38be2eea044946b811f8,67,84,7743.02,67,28,12,2,6,19,58,9
1609,189ca3538ce9f920cacf0f982cbe223b,4,5,419.0,4,3,0,0,1,0,4,0
1610,20cb7c2fde3e5bf10f0bbe7394e1c6a9,32,51,861.9,31,17,7,3,1,4,28,4
1611,7e79d65b5c6f1f544b7daea036acf720,4,4,517.8,4,2,2,0,0,0,4,0
1612,fd435faa3c0422b60440ea3480d0e77c,1,1,749.0,1,1,0,0,0,0,1,0
1613,6bef34c5be6f2bbd70aa5165f6df94b1,2,2,1198.0,2,0,0,1,0,1,2,0
1614,ae9690c6e8fee182c28c9ff8e11ca52c,1,1,47.4,1,1,0,0,0,0,1,0
1615,f7720c4fa8e3aba4546301ab80ea1f1b,60,78,2083.45,59,33,17,6,0,5,56,4
1616,5bba18b40e8c973b0f32e748004775b0,1,1,739.98,1,1,0,0,0,0,1,0
1617,7b7f91e98f8c6def45a1407923304402,11,14,417.47,11,8,1,0,0,2,9,2
1618,4c2b230173bb36f9b240f2b8ac11786e,261,346,14592.27,258,144,50,17,10,41,230,31
1619,a23266650e7c84bb93fbbba502137478,11,16,1512.4,11,5,3,1,0,2,11,0
1620,d2df77822373f19934e87694d8640767,2,2,155.9,2,1,0,0,0,1,2,0
1621,8fbd63429be6d3e5e6d1a709b6464802,6,8,1061.4,6,5,1,0,0,0,6,0
1622,ac6417315ae5da8f9a38ee11de6f7780,8,8,788.9,7,5,0,1,0,2,6,2
1623,81336a0f57a33776419727a300249e90,16,19,1374.85,15,9,1,3,1,2,12,4
1624,02f623a8eb246f3c5f7c2f96462654e6,44,44,6378.0,44,33,7,2,0,2,40,4
1625,56db5c0782e8f7ddc9343f9576ff6d16,2,2,734.8,2,1,0,0,0,1,2,0
1626,29fe9f200d3fa0c668d2aa1ec7e08dfb,5,5,400.0,5,3,1,0,0,1,5,0
1627,271b8923c6a549e02d3c9fd1f8c0422b,1,1,105.19,1,0,1,0,0,0,0,1
1628,4e06067cc08b3f41d837768d392c3ee3,31,46,941.72,31,20,3,2,4,2,30,1
1629,ec933281fb017b5020d06df29c3f77e8,8,8,1432.0,8,8,0,0,0,0,8,0
1630,49e7217cfe4e427191c378ec626d8737,13,14,3002.7,12,6,3,2,0,2,12,1
1631,34f563c82a85b99ae9e6d60db5fc2e28,8,8,2332.3,8,5,3,0,0,0,8,0
1632,4ddeb3e828550cddc8d45c8bc36ab2d1,1,1,152.0,1,1,0,0,0,0,1,0
1633,90d4125885ab6c86e8820a722be71974,3,5,1299.55,0,0,0,0,0,3,0,3
1634,3a734b715d333a2588a3d54a0c9b8746,18,24,2463.52,15,10,3,2,0,3,14,4
1635,f5b84683a9bf9e1df748cf40f601b39c,1,1,83.9,1,1,0,0,0,0,1,0
1636,392e0502231ae2f8b29994ef6398cd77,20,20,1871.7,17,11,4,2,0,3,15,5
1637,5d0363b33554b373851fc1622e4d5f3c,94,95,6610.79,93,48,24,10,2,10,83,11
1638,6e85dc5ecd97a61094b89b046a509d8e,1,1,169.9,0,0,0,0,0,1,0,1
1639,417a1e6c7321084d2a0ae0d023cfad93,1,1,48.9,1,1,0,0,0,0,1,0
1640,013900e863eace745d3ec7614cab5b1a,23,26,1619.7,23,19,2,1,1,0,23,0
1641,c157bdeedcbc9a8e3c8bf0d87ff24428,7,10,514.27,7,4,2,1,0,0,7,0
1642,fa3a0b5aabb344b9a92e3524b0202123,7,7,1789.0,7,4,1,1,1,0,6,1
1643,88cf19ec1fc2c58f161aee259d57142c,14,14,1372.97,14,8,6,1,0,0,14,0
1644,c13ef0cfbe42f190780f621ce81f2234,1,1,390.0,1,0,0,1,0,0,0,1
1645,fc908879b9ca1bd65419e54e50432d38,4,4,119.2,4,4,0,0,0,0,4,0
1646,c679fb69a36e1d8349e8c50a217b4d58,14,17,1825.68,14,7,3,0,0,4,12,2
1647,17a053fcb14bd219540cbde0df490be0,125,149,40703.14,124,76,27,9,1,13,114,11
1648,2d34636518ba88f5349b732fcf8ba2e4,1,1,150.0,1,1,0,0,0,0,1,0
1649,d79e8478eed9999493990b44955fb22e,5,5,721.89,5,4,0,0,0,1,3,2
1650,458d868c9642f55f18f04e951a3fdde6,2,2,2718.0,2,2,0,0,0,0,2,0
1651,41b14765bd56c8ad10971074380f9c0c,8,10,395.5,8,7,0,0,1,0,8,0
1652,e439f7176d763f92de325271111b2fd5,7,7,1348.4,6,7,0,0,0,0,6,1
1653,7f2617c58d5d06806987308b45654351,22,23,3656.8,22,9,6,4,0,3,19,3
1654,cac63f48c38cd7d002a7e846dcd99a23,10,10,874.0,10,9,2,0,0,0,10,0
1655,04ee0ec01589969663ba5967c0e0bdc0,1,1,289.49,1,1,0,0,0,0,1,0
1656,f00e21b1e91a79653163b7fd8f293ff1,31,31,3900.09,31,19,3,5,0,4,30,1
1657,9140ef75cc8211c4035935e80e567204,1,1,49.9,1,1,0,0,0,0,1,0
1658,79a679c36c08d606b3fd47ead9de109b,3,7,935.0,3,0,1,0,0,2,2,1
1659,cc5a78bbad32776dc4e3af205218368c,33,38,4269.18,33,24,5,1,1,2,32,1
1660,6eeed17989b0ae47c9f11ece6f38ea90,3,3,557.0,3,2,0,0,0,1,3,0
1661,b5f0712d22a873b6797ab6cc65c3fcba,1,1,12.99,1,0,1,0,0,0,1,0
1662,3f9c56764fabca627406093dcb3ef0b4,7,7,909.3,7,5,2,0,0,0,7,0
1663,efb628aa07c8ca93d7db0d85b91a4f5a,1,1,204.0,1,0,1,0,0,0,0,1
1664,4e922959ae960d389249c378d1c939f5,420,454,46030.37,412,223,87,33,18,59,363,57
1665,47648caee88ccfe951fbb27fbf7b4cbe,3,3,1564.99,3,2,0,0,0,1,2,1
1666,ca4b77513ac2040591b0d8fae6958380,14,15,1772.45,14,10,3,0,0,1,10,4
1667,7957cac1a02f45d0a4a7e45626382ec2,1,1,343.0,1,0,1,0,0,0,1,0
1668,4cc4fd4fdd406a85bbdc1f824b731bd7,1,2,539.98,1,1,0,0,0,0,1,0
1669,b8630e1121437d41cb08e3c749c2c2e2,12,12,6988.0,12,10,0,0,0,2,10,2
1670,cfe94489ddd337d1e29e12f2a7205d10,20,24,2376.0,20,11,6,2,0,1,18,2
1671,9cf787a239c1aa29dbd76f153dc13f9a,4,4,316.0,4,3,1,0,0,0,4,0
1672,2a50b7ee5aebecc6fd0ff9784a4747d6,1,2,199.8,1,0,0,0,0,1,0,1
1673,d297f1055de2956aedfd3b04113dce3e,1,1,54.3,1,0,1,0,0,0,1,0
1674,2c3d56f92f360fb89d849b84e8f50eae,8,8,465.6,7,4,0,0,1,3,5,3
1675,3442033154be05bac582e173ef54fd12,1,1,161.0,1,1,0,0,0,0,1,0
1676,78744a20ee2f80ba64f6804c25def2b8,6,6,2715.0,6,4,1,0,0,1,5,1
1677,c990d6cf976a5718aaedc539f383ab88,10,11,200.9,8,3,2,2,1,2,5,5
1678,94e93ce877be27a515118dbfd2c2be41,30,35,5674.57,29,16,4,4,2,4,29,1
1679,b566ab0ef88016e00422755e305103c6,5,5,1208.0,5,2,0,1,1,1,4,1
1680,d9cb0052a666de5308b32f32ad5f1b1c,3,3,231.9,3,2,0,0,0,1,3,0
1681,a89e143d5211473ae18db9577ee34b64,2,2,140.0,1,1,0,0,0,1,1,1
1682,1f2eebc0e970fd3c463e4f5d9652687a,1,1,44.99,1,1,0,0,0,0,0,1
1683,941554c5757b73ba0e50aa7732310afc,3,4,107.69,3,2,1,0,0,0,3,0
1684,8581055ce74af1daba164fdbd55a40de,387,435,64925.3,380,248,74,27,12,32,339,48
1685,a9ae440659f48b7849df83e82734150b,1,1,285.0,1,1,0,0,0,0,1,0
1686,c963a25b8671419c6ce9eebe8fd03218,1,1,49.0,1,1,0,0,0,0,1,0
1687,9485a23c0430ba1d58d359391606fce6,5,5,1129.9,4,1,1,2,0,1,3,2
1688,0951a6e282947e09cd47969f4ed0b47f,7,7,492.3,7,6,1,0,0,0,7,0
1689,52f0fe436a347ddad7ed5f9aa4e27eaa,21,23,1484.37,19,7,6,2,3,3,16,5
1690,9c7fd21e0aa159b20da593371f08ff7c,7,8,798.3,7,2,2,0,2,1,6,1
1691,c33847515fa6305ce6feb1e818569f13,114,128,15519.85,114,57,23,10,8,16,108,6
1692,8b8cfc8305aa441e4239358c9f6f2485,15,15,11892.0,15,10,1,2,1,1,13,2
1693,2c00c85d30361cd2ced2969cffbbffa3,1,1,49.8,1,1,0,0,0,0,1,0
1694,d4e4b5192cba4e0e66eb12a9d347239d,12,12,441.8,11,9,0,1,0,2,11,1
1695,ade45994b717ccee333492330fbf037b,10,10,7196.0,10,5,5,0,0,0,10,0
1696,bb5bd94c8f59cc050072d2930c869cac,16,17,2543.87,16,9,4,3,0,1,15,1
1697,b05b432bf68945d4d9783f9e3ca29ee8,2,2,224.8,2,1,1,0,0,0,2,0
1698,2a7dc43cecabf23403078e2188437d1d,52,54,4795.91,52,27,14,5,1,5,47,5
1699,578fa3a9cb6b6dceab39231ad59cdaca,3,3,150.0,3,2,0,0,0,1,2,1
1700,615c3462099ffa940d37b17dfda19594,2,2,229.0,2,2,0,0,0,0,2,0
1701,a3f0b55de503387383c7b1de3ad7f678,24,26,4348.4,24,16,4,3,0,1,23,1
1702,6d7f8d9d594e28796b6b3205b00f459c,3,3,417.9,3,2,0,0,0,1,3,0
1703,7b7ed56ae755e2880f2b69632e839c1e,5,5,321.5,5,3,0,2,0,0,4,1
1704,4fae87d32467e18eb46e4a76a0a0b9ce,1,1,100.9,1,1,0,0,0,0,1,0
1705,ea566164622c6b439516ab18062c42cd,50,52,10309.42,50,26,7,5,4,8,38,12
1706,821fb029fc6e495ca4f08a35d51e53a5,28,29,19187.42,24,12,5,1,0,10,15,13
1707,d6ab728cf30867cf3f1a2e216ae2f9b7,12,14,2002.0,12,8,3,0,0,1,11,1
1708,1a932caad4f9d804097d7f8e615baed1,20,30,4661.0,20,10,5,1,1,3,16,4
1709,173d56ffbd4c56cb80fc3615487d712b,2,2,358.0,2,2,0,0,0,0,2,0
1710,2be17df1c49978426251562096c3cc09,16,16,2165.0,16,8,5,2,0,1,15,1
1711,f7c31656c19db6275a8acadca289f426,1,1,61.56,1,0,0,1,0,0,1,0
1712,6025c79c035c3d772133b8b8238463b2,2,4,989.74,2,2,0,0,0,0,2,0
1713,c6381d2d013342748761e906d45aff76,15,28,2042.98,15,9,2,0,1,3,15,0
1714,c500367424994318b9e779ff1ae9a330,9,9,4346.4,9,5,1,1,0,2,8,1
1715,19e0f40a907ec568c34bfac15de4f4a1,4,4,178.0,4,4,0,0,0,0,3,1
1716,ecccfa2bb93b34a3bf033cc5d1dcdc69,15,19,1338.64,12,2,4,1,0,8,10,5
1717,c66dccfb3f109511246da627dd5a2498,45,45,12708.55,44,34,5,2,2,2,42,3
1718,d921b68bf747894be13a97ae52b0f386,77,77,15645.8,77,59,9,5,1,3,76,1
1719,929f342384a6607afe143d789ade1316,4,4,209.4,4,4,0,0,0,0,4,0
1720,e256a62e0ac58c0edfba09966142d561,12,14,1474.11,12,8,3,0,0,1,12,0
1721,b5b800c4065bebf4d3442311c9857344,1,1,79.9,1,1,0,0,0,0,1,0
1722,c8417879a15366a17c30af34c798c332,26,36,1767.9,25,15,6,2,0,3,22,4
1723,8dfbc5ff27df12f6cef751d3b9554222,4,4,226.0,4,3,0,1,0,0,4,0
1724,e732329483fd5f27367dd997b47f598a,1,1,109.9,1,1,0,0,0,0,1,0
1725,989becdce12ebc39863c2bceab6f3ca1,18,18,7840.88,15,14,2,1,0,1,13,5
1726,9f56a7a649097b166d8ed286ad86a15c,2,2,27.98,0,0,0,0,0,2,0,2
1727,c4d51195486dc781531876a7d00453d8,17,17,11468.98,17,8,2,5,2,0,12,5
1728,98115075dd26cb8835946fc6086f5d30,4,4,434.96,4,3,1,0,0,0,2,2
1729,2305ab43e846518f58dd9d59f3f54e96,3,3,788.89,3,2,0,0,0,1,3,0
1730,2528513dd95219a6013d4d05176e391a,161,167,32689.1,160,89,24,18,5,25,151,10
1731,64c9a1db4e73e19aaafd3286dc448c96,1,1,439.0,1,1,0,0,0,0,1,0
1732,44ed138eca6214d572ce1d813fb0049b,2,3,129.79,2,1,1,0,0,0,2,0
1733,ce4755084bc097113867e6454f8f5e52,1,1,18.9,1,1,0,0,0,0,1,0
1734,3e51f9cbe317bc3a88f2c76583811ee4,1,1,76.09,1,1,0,0,0,0,1,0
1735,204b4e07bddef3c9b317f70189135b22,1,1,73.4,1,1,0,0,0,0,1,0
1736,921323538c9f1c4e816f2720eac02bea,15,17,1401.84,15,7,4,2,0,2,11,4
1737,1464afc72f696af775557a821c2e253f,29,30,1059.36,29,18,5,3,1,2,28,1
1738,77a515caa36327151d1cc6c32a9f00e1,26,26,2217.39,26,18,4,2,1,1,22,4
1739,32fdd5d44ecb43dfd6a24b9369eca144,8,8,479.2,8,5,1,2,0,0,8,0
1740,4b0fdb526525f9890eb145bf1534640e,18,20,2419.0,18,11,2,2,1,2,18,0
1741,1cd9e0cc1839d55516843def5600816d,5,5,825.0,5,5,0,0,0,0,5,0
1742,7fc87cc3e89b3d1d5cabdca32f8485aa,14,14,2153.9,14,7,2,1,0,4,8,6
1743,0c7f30ae9b147eca07affbef92832a6a,5,5,479.5,5,5,0,0,0,0,5,0
1744,e09887ca8c7bf8a4621ce481820414ef,3,4,119.96,2,1,0,0,0,2,1,2
1745,318f287a62ab7ac10b703ac37435a231,52,62,2517.48,51,28,8,5,3,8,46,6
1746,52bb00821bcdd358a5a5a27e1f6be5a1,2,2,349.8,2,1,1,0,0,0,2,0
1747,acb6c2ca5c82411c1fdb88d5fd5eb95e,10,11,413.88,10,5,2,1,1,1,10,0
1748,26e2e5033827d2ba53929f43e03d8ffe,1,1,139.49,1,1,0,0,0,0,1,0
1749,55dedd83e501d8248880557d9073cbfd,8,9,1055.3,8,7,1,0,0,0,8,0
1750,5b179e9e8cc7ab6fd113a46ca584da81,34,36,5173.5,34,15,5,6,2,6,31,3
1751,ffdd9f82b9a447f6f8d4b91554cc7dd3,18,20,2101.2,18,12,3,1,1,1,18,0
1752,4eeb99008a0f59d2c7759c59f9a346eb,2,2,1282.0,2,1,1,0,0,0,2,0
1753,f3511c85f59f8dec53d140501ee8e7a8,1,1,69.9,1,1,0,0,0,0,1,0
1754,60da8bfa7eebe230b7d66ac4082d79b3,3,3,86.6,3,2,0,1,0,0,2,1
1755,2c538755f1ca9540af144f266e70df6c,1,1,334.99,1,1,0,0,0,0,1,0
1756,cb41bfbcbda0aea354a834ab222f9a59,12,12,4002.0,11,3,5,0,1,3,7,5
1757,2379bdc3888025689a9deb7b141507d5,9,9,999.5,9,6,2,0,0,1,5,4
1758,5ee7fd217d08dfe5d3e2f51f96a12c9a,9,9,1165.5,9,4,1,1,1,2,7,2
1759,a414555ce331b8c8aea4a9cb8395194d,7,8,1450.95,7,2,1,2,1,1,7,0
1760,92992bec39dde5766f590d3b1f46d465,1,1,109.0,0,0,0,0,0,1,0,1
1761,834f8533b2ecb6598dd004ff3de7203a,43,47,4538.29,41,23,10,4,1,8,34,9
1762,b5f49fe968dff6b112861e6cd8e192ef,1,2,194.7,1,1,0,0,0,0,1,0
1763,b26741d31a563d769b4af0465ab20c56,2,2,648.0,2,0,2,0,0,0,2,0
1764,f7315bb81aea4ddca2d39e249a801c98,2,2,379.8,2,1,1,0,0,0,1,1
1765,8e2b3afb420011ef0c88c9d5f11ea526,11,11,1384.5,11,7,1,2,1,0,10,1
1766,8fff28c4263ddec387f28d237fb42773,4,6,339.4,2,2,0,0,0,2,2,2
1767,0ddefe3c7a032b91f4e25b9c3a08fca1,9,10,402.9,9,6,2,1,0,0,8,1
1768,730937bf88cb151eb2eb849f642fc213,22,26,2821.2,22,15,5,0,0,2,21,1
1769,cc3d14116804f7209f3884f6367f1152,27,30,5477.8,27,19,7,0,1,0,26,1
1770,5dc203c7b84a0e71e878a179de05fb9a,5,5,421.9,5,3,1,0,0,1,5,0
1771,440dd6ab244315c632130ecfb63827b1,94,95,13696.9,91,44,19,15,2,14,78,16
1772,66fd84ee7528c0c0de85d0f44a73d5ab,11,21,1438.11,11,3,4,1,0,3,10,1
1773,fec6912baad85d41729669edd6b4d3b8,1,1,210.0,0,0,0,0,0,1,0,1
1774,666658b8da8370f30e1f89893b1de5e6,1,2,298.0,0,1,0,0,0,0,0,1
1775,f3c38ab652836d21de61fb8314b69182,15,15,1581.0,15,8,4,2,1,0,14,1
1776,90b57083da5d803237da74daec6dcb2b,2,2,206.9,2,2,0,0,0,0,2,0
1777,45d33f715e24d15a6ccf5c17b3a23e3c,59,61,4838.23,56,35,6,10,0,8,51,8
1778,1bb3812d5f0747a3ab7348f199001a10,9,9,834.4,9,8,1,0,0,0,9,0
1779,c33a5c3c983090c8b78a28e65052a20d,9,9,629.1,8,7,0,0,1,1,7,2
1780,003554e2dce176b5555353e4f3555ac8,1,1,120.0,1,1,0,0,0,0,1,0
1781,16090f2ca825584b5a147ab24aa30c86,402,410,25716.44,398,214,94,37,16,41,352,50
1782,5659d77e8d90378e39b960ad5956f64e,2,2,182.48,2,0,1,0,0,1,1,1
1783,b561927807645834b59ef0d16ba55a24,85,95,4501.99,85,53,22,2,2,6,69,16
1784,28d162ab86bb49d719c32f0ee6186eaa,1,1,109.99,1,0,1,0,0,0,1,0
1785,e06f09ec0a4aca210779cf1cfc63cf19,29,31,5279.49,29,18,3,5,1,4,27,2
1786,8c9348f33ae3dada25c99c99ade2af78,2,2,312.99,2,2,0,0,0,0,2,0
1787,da6a60cc8cc724fe51be021ff8be779c,12,13,728.79,12,9,3,0,0,0,12,0
1788,461ff5303b6c9c1a4a07f40c5aece516,3,3,102.7,3,2,0,0,0,1,3,0
1789,e82de6494d91d3c4c54450f59b227a94,3,3,118.9,3,2,0,0,0,1,2,1
1790,213b25e6f54661939f11710a6fddb871,155,194,15379.5,152,71,37,14,10,24,133,22
1791,78c99c6dff4eeae5be99bf635ed21e3f,31,39,2030.88,31,23,4,1,0,3,28,3
1792,a36ac007a4d18f865c8d32c3b2402c2d,9,9,1359.78,8,2,1,1,1,4,8,1
1793,a2e85714b56b1cb6bb24a9a6e6cad36f,2,3,339.7,0,0,0,0,0,2,0,2
1794,6b333a05bf188ef3e1f1662a86bd9855,12,13,3990.91,12,7,3,1,1,0,11,1
1795,56642bcb79900e777d68e91915cb4267,48,56,3657.64,48,28,8,5,1,6,44,4
1796,41b86b552e54e3a7009596125aa8b167,10,11,1595.3,10,7,1,1,0,1,10,0
1797,1d0997ff06b524ce9289ffd75114ecd3,3,3,3747.0,3,2,0,0,0,1,2,1
1798,73b8eb4a9a729d4019b24ed1be748cbf,8,8,692.41,7,6,1,0,0,1,7,1
1799,a69aa24cec11168e7e39a3fbc727e925,3,3,105.97,3,3,0,0,0,0,3,0
1800,8ea394aed8138685abe1eb9f25e1021d,2,2,1340.0,2,1,0,1,0,0,2,0
1801,8a130737016f838139d31878787a39c9,56,62,4222.03,56,36,14,3,1,2,52,4
1802,f682e0f848abafc6f41e0d4e868c66ef,2,2,269.98,2,0,1,1,0,0,1,1
1803,11742f81550ac064cc9a40f67151d9ad,2,2,781.9,2,2,0,0,0,0,2,0
1804,8a40ae794fa3f9892cee24bd5af0488b,6,6,739.85,6,2,1,1,0,2,4,2
1805,0936e1837d0c79253456bbb2ffaaef10,1,2,38.9,1,1,0,0,0,0,1,0
1806,850f4f8af5ea87287ac68de36e29107f,187,192,45355.36,186,116,39,14,5,13,173,14
1807,4dc2e811a1760953cb7c6a590b498943,1,1,175.0,1,1,0,0,0,0,1,0
1808,343e716476e3748b069f980efbaa294e,17,24,922.6,17,12,2,1,1,1,14,3
1809,e9729944ba65dc3ce425e0c5a22ae7b2,4,4,916.7,4,0,3,1,0,0,3,1
1810,e0eabded302882513ced4ea3eb0c7059,8,8,978.4,8,5,3,0,0,0,8,0
1811,643214e62b870443ccbe55ab29a4dccf,66,68,3270.13,65,39,20,4,1,2,56,10
1812,0aa124728afc1131dff5655f4c6f487b,2,2,850.92,0,0,0,0,0,2,0,2
1813,ce27a3cc3c8cc1ea79d11e561e9bebb6,135,164,10682.65,122,67,30,10,5,24,118,17
1814,da4d149c0ddbac90557103ac0a0ec356,1,1,730.0,0,0,0,1,0,0,0,1
1815,0241d4d5d36f10f80c644447315af0bd,238,246,31397.7,238,162,39,13,8,18,221,17
1816,272f092de69afedd4d2969440b37f18f,26,40,1935.33,25,13,6,0,1,7,25,1
1817,d1aa1ec0839dcab73a6161130eb1f94a,1,1,119.9,1,0,1,0,0,0,0,1
1818,8e8a7ce9f2f970dc00e2acf6f6e199f6,65,66,9101.0,63,29,19,9,3,6,55,10
1819,d7827b2af99326a03b0ed9c7a24db0d3,1,1,1455.0,1,1,0,0,0,0,1,0
1820,3935fe5fe0f82787a9dcb8deb62be09d,16,17,1681.69,16,7,4,4,0,1,14,2
1821,119d1aef1b4144adba89163f6cd9f5d4,4,4,1094.0,4,3,1,0,0,0,4,0
1822,9a1aea68d3efa00862ec88c0768037d0,7,8,1309.2,7,3,4,0,0,0,7,0
1823,a9b533a26e898b12e8b8d4c07279bf4d,4,4,119.6,4,4,0,0,0,0,4,0
1824,5b51032eddd242adc84c38acab88f23d,12,14,3280.0,12,4,6,1,0,1,12,0
1825,8cc6a0e5738e61a87b03c78b2ba9db4b,24,26,13312.4,23,16,4,2,0,2,21,3
1826,c53bcd3be457a342a97e39e5a9f0be22,5,5,509.5,5,2,1,0,0,2,5,0
1827,f4db9b37944bcb8873e6b456ee190bbf,21,22,3409.78,21,15,3,3,0,0,18,3
1828,729b2d09b2a0bdab221076327f13d050,49,61,1822.11,48,35,8,3,1,2,44,5
1829,18e694e0e48ed6f7aa3f24aade5fd697,31,34,701.54,31,22,8,1,0,0,30,1
1830,30a81d8cf85fb2ada1b1b094c9583a95,17,20,1245.42,17,14,3,0,0,0,17,0
1831,6561d6bf844e464b4019442692b40e02,1,1,41.9,1,1,0,0,0,0,1,0
1832,e64d65bc8dbec2accda90c58de5d1246,12,12,1678.8,12,4,3,0,0,5,8,4
1833,3903c788ded8dc03b5ebab37a2f3e9a1,5,5,119.98,5,2,1,2,0,0,4,1
1834,63191ead8d3b2f937cd1996fdcbbad20,1,1,367.0,1,1,0,0,0,0,1,0
1835,67bf6941ba2f1fa1d02c375766bc3e53,16,22,5610.0,15,10,1,3,1,1,13,3
1836,897060da8b9a21f655304d50fd935913,317,430,23023.92,304,138,68,29,18,67,266,51
1837,76c47a299e4a8fe992316a85865acbe9,6,10,1024.46,6,5,0,1,0,0,4,2
1838,d1b9d4be4b6f9ebd85f8acd6745ba612,11,11,1154.35,11,7,1,2,0,1,11,0
1839,3ea08c48e851106d2f584349daba335f,1,1,170.0,1,0,1,0,0,0,1,0
1840,389e45560e33d2d0747f949dcddbc08e,1,1,39.0,1,1,0,0,0,0,1,0
1841,b81e3a6c866a764974fe849821abeebd,8,11,836.15,8,6,1,1,0,0,8,0
1842,40536e7ca18e1bce252828e5876466cc,2,4,463.96,0,0,0,0,0,2,0,2
1843,b494891378bd8f4560abe576c52deacd,20,22,2958.9,19,17,1,1,0,1,18,2
1844,09f952a5f58d2285b0372551ae8f9b01,50,56,11821.5,50,24,10,7,2,7,47,3
1845,14d7985702e72162bbf13b6beb74ab2b,37,38,3887.0,37,24,6,4,1,2,32,5
1846,2c4c47cb51acd5ea5db5e0ae0e26542a,12,15,2575.9,12,8,4,0,0,0,12,0
